,RaceId,DriverId,ConstructorId,QualifyingPosition
5136,867,155,15,7
5137,867,807,10,8
5149,867,808,207,20
5143,867,811,3,14
5132,867,813,3,3
5139,867,814,10,10
5144,867,815,15,15
5146,867,817,5,17
5147,867,818,5,18
5152,867,819,206,23
5160,868,1,1,8
5165,868,3,131,13
5153,868,4,6,1
5172,868,5,207,20
5158,868,8,208,6
5173,868,10,206,21
5157,868,13,6,5
5154,868,17,9,2
5170,868,18,1,18
5156,868,20,9,4
5155,868,30,131,3
5174,868,37,164,22
5175,868,39,164,23
5162,868,154,208,10
5164,868,155,15,12
5161,868,807,10,9
5171,868,808,207,19
5167,868,811,3,15
5159,868,813,3,7
5163,868,814,10,11
5169,868,815,15,17
5166,868,817,5,14
5168,868,818,5,16
5176,868,819,206,24
5184,869,1,1,8
5193,869,3,131,17
5177,869,4,6,1
5195,869,5,207,19
5186,869,8,208,10
5198,869,10,206,22
5190,869,13,6,14
5179,869,17,9,3
5183,869,18,1,7
5178,869,20,9,2
5180,869,30,131,4
5199,869,37,164,23
5200,869,39,164,24
5191,869,154,208,15
5189,869,155,15,13
5181,869,807,10,5
5196,869,808,207,20
5192,869,811,3,16
5182,869,813,3,6
5185,869,814,10,9
5188,869,815,15,12
5187,869,817,5,11
5194,869,818,5,18
5197,869,819,206,21
5201,870,1,1,1
5213,870,3,131,13
5206,870,4,6,6
5219,870,5,207,19
5205,870,8,208,5
5222,870,10,206,22
5207,870,13,6,7
5211,870,17,9,11
5204,870,18,1,4
5203,870,20,9,3
5217,870,30,131,17
5223,870,37,164,23
5224,870,39,164,24
5202,870,154,208,2
5215,870,155,15,15
5210,870,807,10,10
5220,870,808,207,20
5209,870,811,3,9
5208,870,813,3,8
5212,870,814,10,12
5214,870,815,15,14
5218,870,817,5,18
5216,870,818,5,16
5221,870,819,206,21
5232,871,1,1,8
5242,871,3,131,18
5230,871,4,6,6
5243,871,5,207,19
5228,871,8,208,4
5245,871,10,206,21
5238,871,13,6,14
5231,871,17,9,7
5225,871,18,1,1
5235,871,20,9,11
5237,871,30,131,13
5246,871,37,164,22
5248,871,39,164,24
5233,871,154,208,9
5226,871,155,15,2
5236,871,807,10,12
5244,871,808,207,20
5241,871,811,3,17
5227,871,813,3,3
5234,871,814,10,10
5229,871,815,15,5
5240,871,817,5,16
5239,871,818,5,15
5247,871,819,206,23
5249,872,1,1,1
5255,872,3,131,7
5258,872,4,6,10
5266,872,5,207,18
5256,872,8,208,8
5268,872,10,206,20
5251,872,13,6,3
5259,872,17,9,11
5250,872,18,1,2
5254,872,20,9,6
5253,872,30,131,5
5271,872,37,164,23
5270,872,39,164,22
5257,872,155,15,9
5267,872,808,207,19
5262,872,811,3,14
5260,872,813,3,12
5252,872,814,10,4
5261,872,815,15,13
5264,872,816,208,16
5263,872,817,5,15
5265,872,818,5,17
5269,872,819,206,21
5272,873,1,1,1
5281,873,3,131,10
5276,873,4,6,5
5291,873,5,207,20
5283,873,8,208,12
5292,873,10,206,21
5284,873,13,6,13
5278,873,17,9,7
5275,873,18,1,4
5274,873,20,9,3
5280,873,30,131,9
5295,873,37,164,24
5294,873,39,164,23
5279,873,154,208,8
5289,873,155,15,18
5282,873,807,10,11
5290,873,808,207,19
5288,873,811,3,17
5273,873,813,3,2
5277,873,814,10,6
5285,873,815,15,14
5286,873,817,5,15
5287,873,818,5,16
5293,873,819,206,22
5304,874,1,1,9
5310,874,3,131,15
5302,874,4,6,7
5314,874,5,207,19
5303,874,8,208,8
5315,874,10,206,20
5306,874,13,6,11
5297,874,17,9,2
5298,874,18,1,3
5296,874,20,9,1
5308,874,30,131,13
5316,874,37,164,21
5319,874,39,164,24
5300,874,154,208,5
5299,874,155,15,4
5305,874,807,10,10
5318,874,808,207,23
5313,874,811,3,18
5309,874,813,3,14
5307,874,814,10,12
5301,874,815,15,6
5311,874,817,5,16
5312,874,818,5,17
5317,874,819,206,22
5322,875,1,1,3
5328,875,3,131,9
5323,875,4,6,4
5339,875,5,207,20
5324,875,8,208,5
5341,875,10,206,22
5325,875,13,6,6
5320,875,17,9,1
5330,875,18,1,11
5321,875,20,9,2
5329,875,30,131,10
5342,875,37,164,23
5326,875,154,208,7
5332,875,155,15,13
5327,875,807,10,8
5338,875,808,207,19
5337,875,811,3,18
5334,875,813,3,15
5333,875,814,10,14
5331,875,815,15,12
5335,875,817,5,16
5336,875,818,5,17
5340,875,819,206,21
5345,876,1,1,3
5352,876,3,131,10
5347,876,4,6,5
5362,876,5,207,20
5349,876,8,208,7
5363,876,10,206,21
5348,876,13,6,6
5344,876,17,9,2
5346,876,18,1,4
5343,876,20,9,1
5356,876,30,131,14
5364,876,37,164,22
5365,876,39,164,23
5353,876,154,208,11
5359,876,155,15,17
5354,876,807,10,12
5361,876,808,207,19
5355,876,811,3,13
5351,876,813,3,9
5358,876,814,10,16
5350,876,815,15,8
5357,876,817,5,15
5360,876,818,5,18
5366,876,819,206,24
5367,877,1,1,1
5374,877,3,131,8
5373,877,4,6,7
5385,877,5,207,19
5371,877,8,208,5
5388,877,10,206,22
5375,877,13,6,9
5368,877,17,9,2
5372,877,18,1,6
5369,877,20,9,3
5380,877,30,131,14
5389,877,37,164,23
5390,877,39,164,24
5376,877,154,208,10
5382,877,155,15,16
5377,877,807,10,11
5387,877,808,207,21
5381,877,811,3,15
5370,877,813,3,4
5379,877,814,10,13
5378,877,815,15,12
5383,877,817,5,17
5384,877,818,5,18
5386,877,819,206,20
5392,878,1,1,2
5407,878,3,131,17
5399,878,4,6,9
5412,878,5,207,22
5395,878,8,208,5
5409,878,10,206,19
5397,878,13,6,7
5393,878,17,9,3
5402,878,18,1,12
5391,878,20,9,1
5396,878,30,131,6
5413,878,37,164,23
5414,878,39,164,24
5394,878,154,208,4
5406,878,155,15,16
5398,878,807,10,8
5411,878,808,207,21
5401,878,811,3,11
5400,878,813,3,10
5403,878,814,10,13
5405,878,815,15,15
5408,878,817,5,18
5404,878,818,5,14
5410,878,819,206,20
5415,879,1,1,1
5424,879,3,131,10
5422,879,4,6,8
5434,879,5,207,20
5423,879,8,208,9
5435,879,10,206,21
5419,879,13,6,5
5417,879,17,9,3
5416,879,18,1,2
5418,879,20,9,4
5428,879,30,131,14
5438,879,37,164,24
5437,879,39,164,23
5432,879,154,208,18
5429,879,155,15,15
5421,879,807,10,7
5433,879,808,207,19
5426,879,811,3,12
5420,879,813,3,6
5425,879,814,10,11
5427,879,815,15,13
5430,879,817,5,16
5431,879,818,5,17
5436,879,819,206,22
5441,880,1,131,3
5444,880,3,131,6
5443,880,4,6,5
5445,880,8,208,7
5442,880,13,6,4
5450,880,16,10,12
5440,880,17,9,2
5448,880,18,1,10
5439,880,20,9,1
5446,880,154,208,8
5449,880,807,15,11
5455,880,813,3,17
5447,880,814,10,9
5453,880,815,1,15
5452,880,817,5,14
5451,880,818,5,13
5460,880,819,207,22
5458,880,820,206,20
5456,880,821,15,18
5454,880,822,3,16
5459,880,823,207,21
5457,880,824,206,19
5464,881,1,131,4
5466,881,3,131,6
5463,881,4,6,3
5467,881,8,208,7
5462,881,13,6,2
5469,881,16,10,9
5465,881,17,9,5
5468,881,18,1,8
5461,881,20,9,1
5471,881,154,208,11
5472,881,807,15,12
5476,881,813,3,16
5475,881,814,10,15
5470,881,815,1,10
5473,881,817,5,13
5477,881,818,5,17
5480,881,819,207,20
5481,881,820,206,21
5474,881,821,15,14
5478,881,822,3,18
5482,881,823,207,22
5479,881,824,206,19
5483,882,1,131,1
5486,882,3,131,4
5485,882,4,6,3
5484,882,8,208,2
5487,882,13,6,5
5495,882,16,10,13
5496,882,17,9,14
5490,882,18,1,8
5491,882,20,9,9
5488,882,154,208,6
5492,882,807,15,10
5497,882,813,3,15
5493,882,814,10,11
5494,882,815,1,12
5489,882,817,5,7
5498,882,818,5,16
5503,882,819,207,21
5502,882,820,206,20
5500,882,821,15,18
5499,882,822,3,17
5504,882,823,207,22
5501,882,824,206,19
5508,883,1,131,4
5505,883,3,131,1
5507,883,4,6,3
5513,883,8,208,9
5510,883,13,6,6
5512,883,16,10,8
5509,883,17,9,5
5514,883,18,1,10
5506,883,20,9,2
5515,883,154,208,11
5518,883,807,15,14
5521,883,813,3,17
5511,883,814,10,7
5516,883,815,1,12
5517,883,817,5,13
5520,883,818,5,16
5523,883,819,207,19
5526,883,820,206,22
5522,883,821,15,18
5519,883,822,3,15
5525,883,823,207,21
5524,883,824,206,20
5528,884,1,131,2
5527,884,3,131,1
5531,884,4,6,5
5530,884,8,208,4
5532,884,13,6,6
5539,884,16,10,13
5534,884,17,9,8
5540,884,18,1,14
5529,884,20,9,3
5533,884,154,208,7
5541,884,807,15,15
5544,884,813,3,18
5536,884,814,10,10
5535,884,815,1,9
5537,884,817,5,11
5538,884,818,5,12
5548,884,819,207,22
5547,884,820,206,21
5542,884,821,15,16
5543,884,822,3,17
5545,884,823,207,19
5546,884,824,206,20
5550,885,1,131,2
5549,885,3,131,1
5554,885,4,6,6
5553,885,8,208,5
5570,885,13,6,22
5556,885,16,10,8
5552,885,17,9,4
5557,885,18,1,9
5551,885,20,9,3
5561,885,154,208,13
5559,885,807,15,11
5564,885,813,3,16
5565,885,814,10,17
5555,885,815,1,7
5560,885,817,5,12
5558,885,818,5,10
5566,885,819,207,18
5568,885,820,206,20
5567,885,821,15,19
5562,885,822,3,14
5563,885,823,207,15
5569,885,824,206,21
5572,886,1,131,2
5574,886,3,131,4
5576,886,4,6,6
5579,886,8,208,9
5586,886,13,6,16
5578,886,16,10,8
5575,886,17,9,5
5584,886,18,1,14
5571,886,20,9,1
5589,886,154,208,19
5581,886,807,15,11
5583,886,813,3,13
5587,886,814,10,17
5582,886,815,1,12
5580,886,817,5,10
5577,886,818,5,7
5588,886,819,207,18
5591,886,820,206,21
5585,886,821,15,15
5573,886,822,3,3
5592,886,823,207,22
5590,886,824,206,20
5593,887,1,131,1
5594,887,3,131,2
5602,887,4,6,10
5601,887,8,208,9
5604,887,13,6,12
5599,887,16,10,7
5596,887,17,9,4
5603,887,18,1,11
5595,887,20,9,3
5600,887,154,208,8
5607,887,807,15,15
5608,887,813,3,16
5597,887,814,10,5
5606,887,815,1,14
5598,887,817,5,6
5605,887,818,5,13
5611,887,819,207,19
5614,887,820,206,22
5610,887,821,15,18
5609,887,822,3,17
5613,887,823,207,21
5612,887,824,206,20
5615,888,1,131,1
5625,888,3,131,11
5622,888,4,6,8
5618,888,8,208,4
5621,888,13,6,7
5629,888,16,10,15
5617,888,17,9,3
5623,888,18,1,9
5616,888,20,9,2
5619,888,154,208,5
5624,888,807,15,10
5632,888,813,3,18
5626,888,814,10,12
5627,888,815,1,13
5620,888,817,5,6
5630,888,818,5,16
5633,888,819,207,19
5636,888,820,206,22
5628,888,821,15,14
5631,888,822,3,17
5635,888,823,207,21
5634,888,824,206,20
5637,890,1,131,1
5640,890,3,131,4
5641,890,4,6,5
5642,890,8,208,6
5643,890,13,6,7
5647,890,16,10,11
5646,890,17,9,10
5649,890,18,1,13
5638,890,20,9,2
5639,890,154,208,3
5648,890,807,15,12
5651,890,813,3,15
5654,890,814,10,18
5645,890,815,1,9
5644,890,817,5,8
5650,890,818,5,14
5655,890,819,207,19
5658,890,820,206,22
5653,890,821,15,17
5652,890,822,3,16
5656,890,823,207,20
5657,890,824,206,21
5659,891,1,131,1
5662,891,3,131,4
5667,891,4,6,9
5666,891,8,208,8
5668,891,13,6,10
5670,891,16,10,12
5661,891,17,9,3
5664,891,18,1,6
5660,891,20,9,2
5665,891,154,208,7
5669,891,807,15,11
5675,891,813,3,17
5663,891,814,10,5
5671,891,815,1,13
5677,891,817,5,19
5676,891,818,5,18
5680,891,819,207,22
5674,891,820,206,16
5679,891,821,15,21
5678,891,822,3,20
5672,891,823,207,14
5673,891,824,206,15
5692,892,1,131,12
5686,892,3,131,6
5685,892,4,6,5
5691,892,8,208,11
5684,892,13,6,4
5694,892,16,10,14
5682,892,17,9,2
5689,892,18,1,9
5681,892,20,9,1
5693,892,154,208,13
5683,892,807,15,3
5695,892,813,3,15
5696,892,814,10,16
5688,892,815,1,8
5687,892,817,5,7
5690,892,818,5,10
5700,892,819,207,20
5702,892,820,206,22
5697,892,821,15,17
5698,892,822,3,18
5699,892,823,207,19
5701,892,824,206,21
5707,893,1,131,5
5704,893,3,131,2
5709,893,4,6,7
5715,893,8,208,13
5708,893,13,6,6
5717,893,16,10,15
5706,893,17,9,4
5710,893,18,1,8
5703,893,20,9,1
5705,893,154,208,3
5713,893,807,15,11
5720,893,813,3,18
5719,893,814,10,17
5716,893,815,1,14
5711,893,817,5,9
5714,893,818,5,12
5721,893,819,207,19
5724,893,820,206,22
5712,893,821,15,10
5718,893,822,3,16
5722,893,823,207,20
5723,893,824,206,21
5726,894,1,131,2
5729,894,3,131,5
5730,894,4,6,6
5734,894,8,208,10
5731,894,13,6,7
5738,894,16,10,14
5727,894,17,9,3
5736,894,18,1,12
5725,894,20,9,1
5728,894,154,208,4
5732,894,807,15,8
5742,894,813,3,18
5739,894,814,10,15
5735,894,815,1,11
5737,894,817,5,13
5740,894,818,5,16
5743,894,819,207,19
5746,894,820,206,22
5733,894,821,15,9
5741,894,822,3,17
5744,894,823,207,20
5745,894,824,206,21
5749,895,1,131,3
5752,895,3,131,6
5754,895,4,6,8
5755,895,8,208,9
5751,895,13,6,5
5763,895,16,10,17
5747,895,17,9,1
5756,895,18,1,10
5748,895,20,9,2
5750,895,154,208,4
5753,895,807,15,7
5761,895,813,3,15
5758,895,814,10,12
5757,895,815,1,11
5762,895,817,5,16
5764,895,818,5,18
5766,895,819,207,20
5765,895,820,206,19
5760,895,821,15,14
5759,895,822,3,13
5767,895,823,207,21
5768,895,824,206,22
5771,896,1,131,3
5770,896,3,131,2
5776,896,4,6,8
5774,896,8,208,6
5773,896,13,6,5
5781,896,16,10,13
5772,896,17,9,4
5778,896,18,1,10
5769,896,20,9,1
5785,896,154,208,17
5775,896,807,15,7
5786,896,813,3,18
5780,896,814,10,12
5777,896,815,1,9
5779,896,817,5,11
5782,896,818,5,14
5789,896,819,207,21
5790,896,820,206,22
5784,896,821,15,16
5783,896,822,3,15
5788,896,823,207,20
5787,896,824,206,19
5794,897,1,131,4
5793,897,3,131,3
5801,897,4,6,11
5795,897,8,208,5
5798,897,13,6,8
5808,897,16,10,18
5791,897,17,9,1
5803,897,18,1,13
5792,897,20,9,2
5797,897,154,208,7
5796,897,807,15,6
5805,897,813,3,15
5802,897,814,10,12
5799,897,815,1,9
5800,897,817,5,10
5804,897,818,5,14
5811,897,819,207,21
5812,897,820,206,22
5807,897,821,15,17
5806,897,822,3,16
5809,897,823,207,19
5810,897,824,206,20
5817,898,1,131,5
5826,898,3,131,14
5818,898,4,6,6
5820,898,5,208,8
5827,898,13,6,15
5829,898,16,10,17
5814,898,17,9,2
5825,898,18,1,13
5813,898,20,9,1
5815,898,154,208,3
5816,898,807,15,4
5830,898,813,3,18
5824,898,814,10,12
5819,898,815,1,7
5823,898,817,5,11
5828,898,818,5,16
5833,898,819,207,21
5834,898,820,206,22
5822,898,821,15,10
5821,898,822,3,9
5831,898,823,207,19
5832,898,824,206,20
5839,899,1,131,5
5836,899,3,131,2
5837,899,4,6,3
5845,899,5,208,11
5843,899,13,6,9
5850,899,16,10,16
5838,899,17,9,4
5849,899,18,1,15
5835,899,20,9,1
5840,899,154,208,6
5844,899,807,15,10
5851,899,813,3,17
5846,899,814,10,12
5848,899,815,1,14
5841,899,817,5,7
5842,899,818,5,8
5853,899,819,207,19
5856,899,820,206,22
5852,899,821,15,18
5847,899,822,3,13
5854,899,823,207,20
5855,899,824,206,21
5857,900,1,131,1
5859,900,3,131,3
5861,900,4,6,5
5868,900,8,6,12
5865,900,13,3,9
5870,900,16,15,14
5867,900,18,1,11
5869,900,20,9,13
5877,900,154,208,21
5871,900,155,207,15
5863,900,807,10,7
5878,900,813,208,22
5872,900,815,10,16
5858,900,817,9,2
5862,900,818,5,6
5873,900,820,206,17
5875,900,821,15,19
5866,900,822,3,10
5874,900,824,206,18
5860,900,825,1,4
5864,900,826,5,8
5876,900,828,207,20
5879,901,1,131,1
5881,901,3,131,3
5882,901,4,6,4
5884,901,8,6,6
5891,901,13,3,13
5896,901,16,15,18
5888,901,18,1,10
5880,901,20,9,2
5894,901,154,208,16
5898,901,155,207,20
5885,901,807,10,7
5895,901,813,208,17
5892,901,815,10,14
5883,901,817,9,5
5887,901,818,5,9
5899,901,820,206,21
5890,901,821,15,12
5893,901,822,3,15
5897,901,824,206,19
5886,901,825,1,8
5889,901,826,5,11
5900,901,828,207,22
5902,902,1,131,2
5901,902,3,131,1
5910,902,4,6,10
5906,902,8,6,6
5908,902,13,3,8
5918,902,16,15,18
5907,902,18,1,7
5911,902,20,9,11
5916,902,154,208,16
5919,902,155,207,19
5912,902,807,10,12
5917,902,813,208,17
5905,902,815,10,5
5903,902,817,9,3
5914,902,818,5,14
5922,902,820,206,22
5915,902,821,15,15
5904,902,822,3,4
5920,902,824,206,20
5909,902,825,1,9
5913,902,826,5,13
5921,902,828,207,21
5947,903,1,131,1
5950,903,3,131,4
5951,903,4,6,5
5957,903,8,6,11
5952,903,13,3,6
5960,903,16,15,14
5958,903,18,1,12
5949,903,20,9,3
5956,903,154,208,10
5964,903,155,207,18
5954,903,807,10,8
5968,903,813,208,22
5962,903,815,10,16
5948,903,817,9,2
5955,903,818,5,9
5967,903,820,206,21
5963,903,821,15,17
5953,903,822,3,7
5965,903,824,206,19
5961,903,825,1,15
5959,903,826,5,13
5966,903,828,207,20
5969,904,1,131,1
5970,904,3,131,2
5975,904,4,6,7
5974,904,8,6,6
5977,904,13,3,9
5985,904,16,15,17
5976,904,18,1,8
5978,904,20,9,10
5973,904,154,208,5
5989,904,155,207,21
5979,904,807,10,11
5990,904,813,208,22
5980,904,815,10,12
5971,904,817,9,3
5984,904,818,5,16
5986,904,820,206,18
5982,904,821,15,14
5972,904,822,3,4
5987,904,824,206,19
5983,904,825,1,15
5981,904,826,5,13
5988,904,828,207,20
5992,905,1,131,2
5991,905,3,131,1
5995,905,4,6,5
5996,905,8,6,6
6006,905,13,3,16
6008,905,16,15,18
6002,905,18,1,12
5994,905,20,9,4
6004,905,154,208,14
6011,905,155,207,21
6001,905,807,10,11
6005,905,813,208,15
6000,905,815,10,10
5993,905,817,9,3
5997,905,818,5,7
6010,905,820,206,20
6007,905,821,15,17
6003,905,822,3,13
6009,905,824,206,19
5998,905,825,1,8
5999,905,826,5,9
6012,905,828,207,22
6014,906,1,131,2
6013,906,3,131,1
6019,906,4,6,7
6022,906,8,6,10
6017,906,13,3,5
6028,906,16,15,16
6021,906,18,1,9
6015,906,20,9,3
6026,906,154,208,14
6032,906,155,207,20
6023,906,807,10,11
6029,906,813,208,17
6025,906,815,10,13
6018,906,817,9,6
6020,906,818,5,8
6030,906,820,206,18
6034,906,821,15,22
6016,906,822,3,4
6031,906,824,206,19
6024,906,825,1,12
6027,906,826,5,15
6033,906,828,207,21
6043,907,1,131,9
6037,907,3,131,3
6038,907,4,6,4
6042,907,8,6,8
6035,907,13,3,1
6051,907,16,15,17
6046,907,18,1,12
6047,907,20,9,13
6050,907,154,208,16
6054,907,155,207,20
6044,907,807,10,10
6048,907,813,208,14
6045,907,815,10,11
6039,907,817,9,5
6049,907,818,5,15
6055,907,820,206,21
6052,907,821,15,18
6036,907,822,3,2
6053,907,824,206,19
6040,907,825,1,6
6041,907,826,5,7
6056,907,828,207,22
6062,908,1,131,6
6057,908,3,131,1
6075,908,4,6,19
6076,908,8,6,20
6074,908,13,3,18
6072,908,16,15,16
6059,908,18,1,3
6058,908,20,9,2
6067,908,154,208,11
6078,908,155,207,22
6060,908,807,10,4
6071,908,813,208,15
6063,908,815,10,7
6064,908,817,9,8
6066,908,818,5,10
6069,908,820,206,13
6070,908,821,15,14
6073,908,822,3,17
6068,908,824,206,12
6061,908,825,1,5
6065,908,826,5,9
6077,908,828,207,21
6094,909,1,131,16
6079,909,3,131,1
6085,909,4,6,7
6090,909,8,6,12
6081,909,13,3,3
6095,909,16,15,17
6089,909,18,1,11
6084,909,20,9,6
6093,909,154,208,15
6098,909,155,207,20
6087,909,807,10,9
6097,909,813,208,19
6088,909,815,10,10
6083,909,817,9,5
6091,909,818,5,13
6099,909,820,206,21
6092,909,821,15,14
6080,909,822,3,2
6096,909,824,206,18
6082,909,825,1,4
6086,909,826,5,8
6100,909,828,207,22
6121,910,1,131,21
6101,910,3,131,1
6105,910,4,6,5
6117,910,8,6,17
6106,910,13,3,6
6112,910,16,15,12
6107,910,18,1,7
6102,910,20,9,2
6115,910,154,208,15
6118,910,155,207,18
6109,910,807,10,9
6122,910,813,208,22
6113,910,815,10,13
6104,910,817,9,4
6108,910,818,5,8
6119,910,820,206,19
6114,910,821,15,14
6103,910,822,3,3
6116,910,824,206,16
6110,910,825,1,10
6111,910,826,5,11
6120,910,828,207,20
6124,911,1,131,2
6123,911,3,131,1
6126,911,4,6,4
6130,911,8,6,8
6131,911,13,3,9
6136,911,16,15,14
6132,911,18,1,10
6125,911,20,9,3
6137,911,154,208,15
6140,911,807,10,18
6139,911,813,208,17
6135,911,815,10,13
6127,911,817,9,5
6134,911,818,5,12
6141,911,820,206,19
6142,911,821,15,20
6128,911,822,3,6
6138,911,824,206,16
6129,911,825,1,7
6133,911,826,5,11
6143,911,827,207,21
6144,911,828,207,22
6145,912,1,131,1
6146,912,3,131,2
6151,912,4,6,7
6156,912,8,6,12
6148,912,13,3,4
6159,912,16,15,15
6150,912,18,1,6
6152,912,20,9,8
6162,912,154,208,18
6163,912,155,207,19
6158,912,807,10,14
6161,912,813,208,17
6154,912,815,10,10
6153,912,817,9,9
6157,912,818,5,13
6165,912,820,206,21
6160,912,821,15,16
6147,912,822,3,3
6164,912,824,206,20
6149,912,825,1,5
6155,912,826,5,11
6166,912,828,207,22
6167,913,1,131,1
6168,913,3,131,2
6171,913,4,6,5
6173,913,8,6,7
6172,913,13,3,6
6183,913,16,15,17
6177,913,18,1,11
6170,913,20,9,4
6182,913,154,208,16
6186,913,155,207,20
6179,913,807,10,13
6184,913,813,208,18
6181,913,815,10,15
6169,913,817,9,3
6178,913,818,5,12
6187,913,820,206,21
6180,913,821,15,14
6174,913,822,3,8
6185,913,824,206,19
6175,913,825,1,9
6176,913,826,5,10
6188,913,828,207,22
6190,914,1,131,2
6189,914,3,131,1
6193,914,4,6,5
6198,914,8,6,10
6192,914,13,3,4
6203,914,16,15,15
6196,914,18,1,8
6197,914,20,9,9
6206,914,154,208,18
6209,914,155,207,21
6202,914,807,10,14
6205,914,813,208,17
6200,914,815,10,12
6194,914,817,9,6
6199,914,818,5,11
6210,914,820,206,22
6204,914,821,15,16
6191,914,822,3,3
6208,914,824,206,20
6195,914,825,1,7
6201,914,826,5,13
6207,914,828,207,19
6211,915,1,131,1
6212,915,3,131,2
6218,915,4,6,8
6219,915,8,6,9
6228,915,13,3,18
6225,915,16,15,15
6214,915,18,1,4
6221,915,20,9,11
6226,915,154,208,16
6229,915,155,207,19
6222,915,807,10,12
6230,915,813,208,20
6223,915,815,10,13
6217,915,817,9,7
6220,915,818,5,10
6231,915,820,206,21
6224,915,821,15,14
6213,915,822,3,3
6216,915,825,1,6
6215,915,826,5,5
6227,915,828,207,17
6233,916,1,131,2
6232,916,3,131,1
6237,916,4,6,6
6240,916,8,6,9
6235,916,13,3,4
6241,916,16,15,10
6238,916,18,1,7
6248,916,20,9,17
6249,916,154,208,18
6244,916,807,10,13
6242,916,813,208,11
6243,916,815,10,12
6236,916,817,9,5
6246,916,818,5,15
6247,916,821,15,16
6234,916,822,3,3
6239,916,825,1,8
6245,916,826,5,14
6251,917,1,131,2
6250,917,3,131,1
6257,917,4,6,8
6259,917,8,6,10
6252,917,13,3,3
6262,917,16,15,13
6254,917,18,1,5
6255,917,20,9,6
6264,917,154,208,15
6261,917,807,10,12
6267,917,813,208,18
6266,917,815,10,17
6258,917,817,9,9
6265,917,818,5,16
6260,917,821,15,11
6253,917,822,3,4
6256,917,825,1,7
6263,917,826,5,14
6281,918,1,131,2
6282,918,3,131,1
6275,918,4,6,8
6276,918,8,6,7
6279,918,13,3,4
6270,918,16,15,13
6277,918,18,1,6
6269,918,154,208,14
6284,918,155,207,17
6271,918,807,10,12
6283,918,813,208,16
6272,918,815,10,11
6273,918,818,5,10
6268,918,821,15,15
6280,918,822,3,3
6274,918,825,1,9
6278,918,826,5,5
6285,918,829,207,18
6286,926,1,131,1
6287,926,3,131,2
6290,926,8,6,5
6288,926,13,3,3
6302,926,18,1,17
6289,926,20,6,4
6294,926,154,208,9
6299,926,807,10,14
6295,926,813,208,10
6300,926,815,10,15
6292,926,817,9,7
6291,926,822,3,6
6303,926,825,1,18
6298,926,826,9,13
6301,926,828,15,16
6297,926,830,5,12
6296,926,831,15,11
6293,926,832,5,8
6304,927,1,131,1
6306,927,3,131,3
6321,927,4,1,18
6314,927,8,6,11
6310,927,13,3,7
6320,927,18,1,17
6305,927,20,6,2
6311,927,154,208,8
6316,927,807,10,13
6315,927,813,208,12
6317,927,815,10,14
6307,927,817,9,4
6312,927,822,3,9
6308,927,826,9,5
6313,927,828,15,10
6309,927,830,5,6
6319,927,831,15,16
6318,927,832,5,15
6322,927,833,209,19
6323,928,1,131,1
6324,928,3,131,2
6340,928,4,1,18
6328,928,8,6,6
6326,928,13,3,4
6339,928,18,1,17
6325,928,20,6,3
6330,928,154,208,8
6338,928,807,10,16
6333,928,813,208,11
6337,928,815,10,15
6329,928,817,9,7
6327,928,822,3,5
6334,928,826,9,12
6332,928,828,15,10
6341,928,829,209,19
6335,928,830,5,13
6331,928,831,15,9
6336,928,832,5,14
6342,928,833,209,20
6343,929,1,131,1
6345,929,3,131,3
6356,929,4,1,14
6346,929,8,6,4
6348,929,13,3,6
6344,929,20,6,2
6352,929,154,208,10
6350,929,807,10,8
6358,929,813,208,16
6353,929,815,10,11
6349,929,817,9,7
6347,929,822,3,5
6359,929,826,9,17
6355,929,828,15,13
6360,929,829,209,18
6357,929,830,5,15
6354,929,831,15,12
6351,929,832,5,9
6361,929,833,209,19
6363,930,1,131,2
6362,930,3,131,1
6374,930,4,1,13
6368,930,8,6,7
6370,930,13,3,9
6375,930,18,1,14
6364,930,20,6,3
6372,930,154,208,11
6378,930,807,10,17
6373,930,813,208,12
6379,930,815,10,18
6371,930,817,9,10
6365,930,822,3,4
6369,930,826,9,8
6377,930,828,15,16
6380,930,829,209,19
6367,930,830,5,6
6376,930,831,15,15
6366,930,832,5,5
6381,930,833,209,20
6382,931,1,131,1
6383,931,3,131,2
6396,931,4,1,15
6387,931,8,6,6
6395,931,13,3,14
6393,931,18,1,12
6384,931,20,6,3
6392,931,154,208,11
6394,931,807,10,13
6390,931,813,208,9
6388,931,815,10,7
6385,931,817,9,4
6398,931,822,3,17
6386,931,826,9,5
6399,931,828,15,18
6400,931,829,209,19
6391,931,830,5,10
6397,931,831,15,16
6389,931,832,5,8
6401,931,833,209,20
6402,932,1,131,1
6403,932,3,131,2
6415,932,4,1,14
6404,932,8,6,3
6418,932,13,3,17
6417,932,20,6,16
6406,932,154,208,5
6408,932,807,10,7
6407,932,813,208,6
6411,932,815,10,10
6410,932,817,9,9
6405,932,822,3,4
6409,932,826,9,8
6414,932,828,15,13
6420,932,829,209,19
6413,932,830,5,12
6416,932,831,15,15
6412,932,832,5,11
6419,932,833,209,18
6421,933,1,131,1
6422,933,3,131,2
6435,933,4,1,15
6438,933,8,6,18
6424,933,13,3,4
6437,933,18,1,17
6423,933,20,6,3
6430,933,154,208,10
6425,933,807,10,5
6431,933,813,208,11
6436,933,815,10,16
6434,933,817,9,14
6426,933,822,3,6
6428,933,826,9,8
6432,933,828,15,12
6440,933,829,209,20
